EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PreciseRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E2003072430F020826200E1E,1,1,-559,-43,-4350,84,1456382229603153,1456382229603153,1,1456390178561
E2003072430F020826200E1E,1,1,-26,-40,-4050,3488,1456382229606135,1456382229606135,1,1456390178562
E2003072430F020826200E1E,1,1,-195,-42,-4200,3616,1456382229624242,1456382229624242,1,1456390178563
E2003072430F020826200E1E,1,1,-195,-40,-4050,3168,1456382229627260,1456382229627260,1,1456390178564
E2003072430F020826200E1E,1,1,-403,-43,-4350,1520,1456382229637471,1456382229637471,1,1456390178565
E2003072430F020826200E1E,1,1,-716,-45,-4500,792,1456382229640180,1456382229640180,1,1456390178566
E2003072430F020826200E1E,1,1,-247,-42,-4250,736,1456382229658467,1456382229658467,1,1456390178678
E2003072430F020826200E1E,1,1,-664,-43,-4300,72,1456382229661221,1456382229661221,1,1456390178679
E2003072430F020826200E1E,1,1,-664,-44,-4450,748,1456382229679265,1456382229679265,1,1456390178679
E2003072430F020826200E1E,1,1,-273,-41,-4150,3764,1456382229682562,1456382229682562,1,1456390178680
E2003072430F020826200E1E,1,1,-494,-43,-4300,4,1456382229700395,1456382229700395,1,1456390178680
E2003072430F020826200E1E,1,1,-52,-41,-4100,3364,1456382229703682,1456382229703682,1,1456390178681
E2003072430F020826200E1E,1,1,-299,-42,-4200,1912,1456382229713660,1456382229713660,1,1456390178681
E2003072430F020826200E1E,1,1,-390,-44,-4400,1248,1456382229716625,1456382229716625,1,1456390178682
E2003072430F020826200E1E,1,1,-247,-43,-4300,1120,1456382229734934,1456382229734934,1,1456390178682
E2003072430F020826200E1E,1,1,-247,-43,-4300,404,1456382229737969,1456382229737969,1,1456390178684
E2003072430F020826200E1E,1,1,-338,-44,-4400,1160,1456382229755957,1456382229755957,1,1456390178684
E2003072430F020826200E1E,1,1,-833,-43,-4350,216,1456382229758984,1456382229758984,1,1456390178685
E2003072430F020826200E1E,1,1,-299,-43,-4300,420,1456382229776993,1456382229776993,1,1456390178778
E2003072430F020826200E1E,1,1,-403,-42,-4200,3772,1456382229779757,1456382229779757,1,1456390178779
E2003072430F020826200E1E,1,1,-169,-40,-4050,2184,1456382229790240,1456382229790240,1,1456390178780
E2003072430F020826200E1E,1,1,-338,-43,-4300,1604,1456382229793272,1456382229793272,1,1456390178781
E2003072430F020826200E1E,1,1,-169,-39,-3950,3244,1456382229803269,1456382229803269,1,1456390178783
E2003072430F020826200E1E,1,1,-299,-39,-3900,2644,1456382229806464,1456382229806464,1,1456390178783
E2003072430F020826200E1E,1,1,-416,-42,-4250,320,1456382229816440,1456382229816440,1,1456390178784
E2003072430F020826200E1E,1,1,-273,-42,-4200,3532,1456382229819783,1456382229819783,1,1456390178786
E2003072430F020826200E1E,1,1,-533,-43,-4300,4008,1456382229837924,1456382229837924,1,1456390178787
E2003072430F020826200E1E,1,1,-143,-40,-4000,3412,1456382229840940,1456382229840940,1,1456390178788
E2003072430F020826200E1E,1,1,-221,-42,-4250,1408,1456382229850919,1456382229850919,1,1456390178788
E2003072430F020826200E1E,1,1,-416,-43,-4300,696,1456382229853956,1456382229853956,1,1456390178789
E2003072430F020826200E1E,1,1,-117,-41,-4150,1956,1456382229887914,1456382229887914,1,1456390178805
E2003072430F020826200E1E,1,1,-338,-42,-4250,1168,1456382229890938,1456382229890938,1,1456390178805
E2003072430F020826200E1E,1,1,-338,-40,-4050,3044,1456382229901282,1456382229901282,1,1456390178947
E2003072430F020826200E1E,1,1,559,-39,-3950,2368,1456382229904337,1456382229904337,1,1456390178948
E2003072430F020826200E1E,1,1,-664,-43,-4300,508,1456382229914303,1456382229914303,1,1456390178949
E2003072430F020826200E1E,1,1,-533,-40,-4000,3732,1456382229917343,1456382229917343,1,1456390178949
E2003072430F020826200E1E,1,1,-585,-39,-3900,2352,1456382229945024,1456382229945024,1,1456390178950
E2003072430F020826200E1E,1,1,299,-42,-4200,1872,1456382229947750,1456382229947750,1,1456390178951
E2003072430F020826200E1E,1,1,-169,-39,-3900,3124,1456382229959956,1456382229959956,1,1456390178951
E2003072430F020826200E1E,1,1,273,-39,-3900,2516,1456382229962682,1456382229962682,1,1456390178952
E2003072430F020826200E1E,1,1,-1054,-40,-4000,2196,1456382230004518,1456382230004518,1,1456390178953
E2003072430F020826200E1E,1,1,403,-43,-4300,1196,1456382230007531,1456382230007531,1,1456390178955
E2003072430F020826200E1E,1,1,169,-41,-4150,3156,1456382230017483,1456382230017483,1,1456390178956
