EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PreciseRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E2008181810E007525801120,1,1,351,-58,-5800,3484,1456553975231225,1456553975231225,1,1456561931282
E2008181810E007525801120,1,1,-156,-57,-5750,3544,1456553975234539,1456553975234539,1,1456561931282
E2008181810E007525801120,1,1,-403,-55,-5550,3624,1456553975244582,1456553975244582,1,1456561931349
E2008181810E007525801120,1,1,-104,-55,-5550,3564,1456553975247863,1456553975247863,1,1456561931350
E2008181810E007525801120,1,1,-377,-56,-5600,3664,1456553975257833,1456553975257833,1,1456561931350
E2008181810E007525801120,1,1,-104,-56,-5600,3644,1456553975260870,1456553975260870,1,1456561931350
E2008181810E007525801120,1,1,-325,-57,-5750,3720,1456553975271286,1456553975271286,1,1456561931350
E2008181810E007525801120,1,1,429,-60,-6000,3596,1456553975274296,1456553975274296,1,1456561931351
E2008181810E007525801120,1,1,-273,-67,-6700,3816,1456553975284356,1456553975284356,1,1456561931351
E2008181810E007525801120,1,1,-2773,-67,-6750,124,1456553975287370,1456553975287370,1,1456561931351
E2008181810E007525801120,1,1,-377,-62,-6200,3640,1456553975305668,1456553975305668,1,1456561931352
E2008181810E007525801120,1,1,-52,-61,-6150,3612,1456553975308461,1456553975308461,1,1456561931450
E2008181810E007525801120,1,1,-755,-57,-5700,3664,1456553975319022,1456553975319022,1,1456561931450
E2008181810E007525801120,1,1,-247,-56,-5650,3672,1456553975322022,1456553975322022,1,1456561931450
E2008181810E007525801120,1,1,-247,-55,-5550,3704,1456553975332075,1456553975332075,1,1456561931450
E2008181810E007525801120,1,1,-156,-55,-5550,3636,1456553975336196,1456553975336196,1,1456561931451
E2008181810E007525801120,1,1,-78,-56,-5600,3636,1456553975346560,1456553975346560,1,1456561931451
E2008181810E007525801120,1,1,-455,-56,-5650,3712,1456553975349659,1456553975349659,1,1456561931451
E2008181810E007525801120,1,1,-638,-60,-6050,3792,1456553975360025,1456553975360025,1,1456561931451
E2008181810E007525801120,1,1,-351,-61,-6150,3812,1456553975362797,1456553975362797,1,1456561931451
E2008181810E007525801120,1,1,247,-63,-6350,3432,1456553975391451,1456553975391451,1,1456561931452
E2008181810E007525801120,1,1,-729,-61,-6150,3560,1456553975394281,1456553975394281,1,1456561931453
E2008181810E007525801120,1,1,156,-57,-5700,3508,1456553975404772,1456553975404772,1,1456561931453
E2008181810E007525801120,1,1,-247,-56,-5650,3556,1456553975407804,1456553975407804,1,1456561931550
E2008181810E007525801120,1,1,-130,-55,-5550,3592,1456553975417801,1456553975417801,1,1456561931550
E2008181810E007525801120,1,1,-247,-55,-5550,3600,1456553975420828,1456553975420828,1,1456561931551
E2008181810E007525801120,1,1,221,-56,-5600,3624,1456553975431309,1456553975431309,1,1456561931551
E2008181810E007525801120,1,1,156,-57,-5700,3628,1456553975434332,1456553975434332,1,1456561931552
E2008181810E007525801120,1,1,52,-59,-5900,3648,1456553975444379,1456553975444379,1,1456561931552
E2008181810E007525801120,1,1,-247,-60,-6050,3668,1456553975447645,1456553975447645,1,1456561931553
E2008181810E007525801120,1,1,-481,-68,-6850,3900,1456553975457925,1456553975457925,1,1456561931553
E2008181810E007525801120,1,1,585,-60,-6000,3548,1456553975479494,1456553975479494,1,1456561931553
E2008181810E007525801120,1,1,-247,-57,-5750,3640,1456553975490027,1456553975490027,1,1456561931554
E2008181810E007525801120,1,1,-130,-56,-5650,3664,1456553975492779,1456553975492779,1,1456561931554
E2008181810E007525801120,1,1,-130,-55,-5550,3668,1456553975503026,1456553975503026,1,1456561931554
E2008181810E007525801120,1,1,-104,-55,-5550,3616,1456553975506292,1456553975506292,1,1456561931599
E2008181810E007525801120,1,1,-78,-55,-5550,3636,1456553975516553,1456553975516553,1,1456561931600
E2008181810E007525801120,1,1,221,-56,-5650,3604,1456553975519668,1456553975519668,1,1456561931600
